"id","timestamp","rainfall","temperature","pyrano","humidity","wind_speed","angle","direction"
118422,"2025-04-11 01:39:00","0","23.873","0","100","0","115.7","Timur Tenggara"
118423,"2025-04-11 01:40:00","0","23.804","0","100","0","124.9","Tenggara"
118424,"2025-04-11 01:41:00","0","23.676","0","100","0","78.6","Timur Timur Laut"
118425,"2025-04-11 01:42:00","0","23.761","0","100","0","102.8","Timur Tenggara"
118426,"2025-04-11 01:43:00","0","23.732","0","100","0","103.8","Timur Tenggara"
118427,"2025-04-11 01:44:00","0","23.774","0","100","0","103.8","Timur Tenggara"
118428,"2025-04-11 01:45:00","0.3","23.676","0","100","0","44.2","Timur Laut"
118429,"2025-04-11 01:46:00","0","23.619","0","100","0","94.1","Timur"
118430,"2025-04-11 01:47:00","0","23.718","0","100","0","94.6","Timur"
118431,"2025-04-11 01:48:00","0","23.732","0","100","0","94.6","Timur"
118432,"2025-04-11 01:49:00","0","23.844","0","100","0","94.6","Timur"
118433,"2025-04-11 01:50:00","0","23.9","0","100","0","94.6","Timur"
118434,"2025-04-11 01:51:00","0","23.804","0","100","0","76.6","Timur Timur Laut"
118435,"2025-04-11 01:52:00","0","23.705","0","100","0","37","Timur Laut"
118436,"2025-04-11 01:53:00","0","23.732","0","100","0","40.1","Timur Laut"
118437,"2025-04-11 01:54:00","0","23.761","0","100","0","41.6","Timur Laut"
118438,"2025-04-11 01:55:00","0","23.748","0","100","0","40.1","Timur Laut"
118439,"2025-04-11 01:56:00","0","23.748","0","100","0","40.6","Timur Laut"
118440,"2025-04-11 01:57:00","0","23.748","0","100","0","40.6","Timur Laut"
118441,"2025-04-11 01:58:00","0","23.804","0","100","0","40.6","Timur Laut"
118442,"2025-04-11 01:59:00","0","23.761","0","100","0","40.6","Timur Laut"
118443,"2025-04-11 02:00:00","0","23.718","0","100","0","40.6","Timur Laut"
118444,"2025-04-11 02:04:00","0","23.649","0","100","0","91","Timur"
118445,"2025-04-11 02:05:00","0","23.748","0","100","0","88.9","Timur"
118446,"2025-04-11 02:06:00","0","23.692","0","100","0","90","Timur"
118447,"2025-04-11 02:07:00","0","23.788","0","100","0","84.8","Timur"
118448,"2025-04-11 02:08:00","0","23.761","0","100","0","89.4","Timur"
118449,"2025-04-11 02:09:00","0","23.761","0","100","0","88.4","Timur"
118450,"2025-04-11 02:10:00","0","23.761","0","100","0","82.2","Timur"
118451,"2025-04-11 02:11:00","0","23.83","0","100","0","82.2","Timur"
118452,"2025-04-11 02:12:00","0","23.804","0","100","0","82.2","Timur"
118453,"2025-04-11 02:13:00","0","23.804","0","100","0","82.2","Timur"
118454,"2025-04-11 02:14:00","0","23.761","0","100","0","80.2","Timur"
118455,"2025-04-11 02:15:00","0","23.804","0","100","0","80.7","Timur"
118456,"2025-04-11 02:16:00","0","23.804","0","100","0","80.7","Timur"
118457,"2025-04-11 02:17:00","0","23.635","0","100","0","76.6","Timur Timur Laut"
118458,"2025-04-11 02:18:00","0","23.662","0","100","0","111.6","Timur Tenggara"
118459,"2025-04-11 02:19:00","0","23.619","0","100","0","91","Timur"
118460,"2025-04-11 02:20:00","0","23.676","0","100","0","92.5","Timur"
118461,"2025-04-11 02:21:00","0","23.692","0","100","0","92.5","Timur"
118462,"2025-04-11 02:22:00","0","23.593","0","100","0","92.5","Timur"
118463,"2025-04-11 02:23:00","0","23.718","0","100","0","106.4","Timur Tenggara"
118464,"2025-04-11 02:24:00","0","23.676","0","100","0","98.7","Timur"
118465,"2025-04-11 02:25:00","0","23.676","0","100","0","98.7","Timur"
118466,"2025-04-11 02:26:00","0","23.606","0","100","0","94.1","Timur"
118467,"2025-04-11 02:27:00","0","23.619","0","100","0","88.9","Timur"
118468,"2025-04-11 02:28:00","0","23.593","0","100","0","83.3","Timur"
118469,"2025-04-11 02:29:00","0","23.606","0","100","0","83.3","Timur"
118470,"2025-04-11 02:30:00","0","23.577","0","100","0","75.6","Timur Timur Laut"
118471,"2025-04-11 02:31:00","0","23.577","0","100","0","81.2","Timur"
118472,"2025-04-11 02:32:00","0","23.635","0","100","0","81.2","Timur"
118473,"2025-04-11 02:33:00","0","23.563","0","100","0","80.2","Timur"
118474,"2025-04-11 02:34:00","0","23.577","0","100","0","92.5","Timur"
118475,"2025-04-11 02:35:00","0","23.593","0","100","0","93.6","Timur"
118476,"2025-04-11 02:36:00","0","23.537","0","100","0","95.6","Timur"
118477,"2025-04-11 02:37:00","0","23.55","0","100","0","84.8","Timur"
118478,"2025-04-11 02:38:00","0","23.577","0","100","0","65.8","Timur Timur Laut"
118479,"2025-04-11 02:39:00","0","23.619","0","100","0","73.5","Timur Timur Laut"
118480,"2025-04-11 02:40:00","0","23.577","0","100","0","73.5","Timur Timur Laut"
118481,"2025-04-11 02:41:00","0","23.619","0","100","0","74","Timur Timur Laut"
118482,"2025-04-11 02:42:00","0","23.619","0","100","0","58.6","Timur Timur Laut"
118483,"2025-04-11 02:43:00","0","23.577","0","100","0","59.1","Timur Timur Laut"
118484,"2025-04-11 02:44:00","0.3","23.606","0","100","0","59.1","Timur Timur Laut"
118485,"2025-04-11 02:45:00","0","23.606","0","100","0","108.5","Timur Tenggara"
118486,"2025-04-11 02:46:00","0","23.619","0","100","0","90","Timur"
118487,"2025-04-11 02:47:00","0","23.606","0","100","0","91.5","Timur"
118488,"2025-04-11 02:48:00","0","23.619","0","100","0","90.5","Timur"
118489,"2025-04-11 02:49:00","0","23.593","0","100","0","90.5","Timur"
118490,"2025-04-11 02:50:00","0","23.593","0","100","0","99.2","Timur"
118491,"2025-04-11 02:51:00","0","23.718","0","100","0","99.2","Timur"
118492,"2025-04-11 02:52:00","0","23.649","0","100","0","99.2","Timur"
118493,"2025-04-11 02:53:00","0","23.577","0","100","0","90.5","Timur"
118494,"2025-04-11 02:54:00","0","23.593","0","100","0","90.5","Timur"
118495,"2025-04-11 02:55:00","0","23.55","0","100","0","90.5","Timur"
118496,"2025-04-11 02:56:00","0","23.619","0","100","0","90.5","Timur"
118497,"2025-04-11 02:57:00","0","23.577","0","100","0","90.5","Timur"
118498,"2025-04-11 02:58:00","0","23.662","0","100","0","90.5","Timur"
118499,"2025-04-11 02:59:00","0","23.619","0","100","0","91","Timur"
118500,"2025-04-11 03:00:00","0","23.507","0","100","0","91","Timur"
118501,"2025-04-11 03:04:00","0","23.619","0","100","0","91.5","Timur"
118502,"2025-04-11 03:05:00","0","23.537","0","100","0","91.5","Timur"
118503,"2025-04-11 03:06:00","0","23.649","0","100","0","91","Timur"
118504,"2025-04-11 03:07:00","0","23.606","0","100","0","91.5","Timur"
118505,"2025-04-11 03:08:00","0","23.593","0","100","0","91","Timur"
118506,"2025-04-11 03:09:00","0","23.537","0","100","0","90.5","Timur"
118507,"2025-04-11 03:10:00","0","23.649","0","100","0","90.5","Timur"
118508,"2025-04-11 03:11:00","0","23.563","0","100","0","90.5","Timur"
118509,"2025-04-11 03:12:00","0","23.676","0","100","0","91","Timur"
118510,"2025-04-11 03:13:00","0","23.593","0","100","0","91","Timur"
118511,"2025-04-11 03:14:00","0","23.606","0","100","0","91","Timur"
118512,"2025-04-11 03:15:00","0","23.593","0","100","0","91","Timur"
118513,"2025-04-11 03:16:00","0","23.649","0","100","0","91","Timur"
118514,"2025-04-11 03:17:00","0","23.593","0","100","0","91.5","Timur"
118515,"2025-04-11 03:18:00","0","23.649","0","100","0","91.5","Timur"
118516,"2025-04-11 03:19:00","0","23.619","0","100","0","91.5","Timur"
118517,"2025-04-11 03:20:00","0","23.705","0","100","0","91","Timur"
118518,"2025-04-11 03:21:00","0","23.662","0","100","0","91","Timur"
118519,"2025-04-11 03:22:00","0","23.619","0","100","0","91.5","Timur"
118520,"2025-04-11 03:23:00","0","23.676","0","100","0","91.5","Timur"
118521,"2025-04-11 03:24:00","0","23.593","0","100","0","200.5","Selatan Barat Daya"
118522,"2025-04-11 03:25:00","0","23.676","0","100","0","152.2","Selatan Tenggara"
118523,"2025-04-11 03:26:00","0","23.593","0","100","0","150.1","Selatan Tenggara"
118524,"2025-04-11 03:27:00","0","23.662","0","100","0","150.6","Selatan Tenggara"
118525,"2025-04-11 03:28:00","0","23.676","0","100","0","151.2","Selatan Tenggara"
118526,"2025-04-11 03:29:00","0","23.718","0","100","0","151.2","Selatan Tenggara"
118527,"2025-04-11 03:30:00","0","23.718","0","100","0","151.2","Selatan Tenggara"
118528,"2025-04-11 03:31:00","0","23.649","0","100","0","151.2","Selatan Tenggara"
118529,"2025-04-11 03:32:00","0","23.692","0","100","0","151.2","Selatan Tenggara"
118530,"2025-04-11 03:33:00","0","23.732","0","100","0","151.2","Selatan Tenggara"
118531,"2025-04-11 03:34:00","0","23.748","0","100","0","151.2","Selatan Tenggara"
118532,"2025-04-11 03:35:00","0","23.761","0","100","0","151.2","Selatan Tenggara"
118533,"2025-04-11 03:36:00","0","23.804","0","100","0","151.2","Selatan Tenggara"
118534,"2025-04-11 03:37:00","0","23.788","0","100","0","151.7","Selatan Tenggara"
118535,"2025-04-11 03:38:00","0","23.705","0","100","0","151.2","Selatan Tenggara"
118536,"2025-04-11 03:39:00","0","23.774","0","100","0","151.2","Selatan Tenggara"
118537,"2025-04-11 03:40:00","0","23.788","0","100","0","151.2","Selatan Tenggara"
118538,"2025-04-11 03:41:00","0","23.748","0","100","0","151.2","Selatan Tenggara"
118539,"2025-04-11 03:42:00","0","23.748","0","100","0","151.2","Selatan Tenggara"
118540,"2025-04-11 03:43:00","0","23.732","0","100","0","151.2","Selatan Tenggara"
118541,"2025-04-11 03:44:00","0","23.718","0","100","0","151.7","Selatan Tenggara"
118542,"2025-04-11 03:45:00","0","23.718","0","100","0","151.2","Selatan Tenggara"
118543,"2025-04-11 03:46:00","0","23.886","0","100","0","151.2","Selatan Tenggara"
118544,"2025-04-11 03:47:00","0","23.873","0","100","0","151.2","Selatan Tenggara"
118545,"2025-04-11 03:48:00","0","23.788","0","100","0","151.2","Selatan Tenggara"
118546,"2025-04-11 03:49:00","0","23.732","0","100","0","151.2","Selatan Tenggara"
118547,"2025-04-11 03:50:00","0","23.788","0","100","0","151.2","Selatan Tenggara"
118548,"2025-04-11 03:51:00","0","23.886","0","100","0","151.7","Selatan Tenggara"
118549,"2025-04-11 03:52:00","0","23.774","0","100","0","151.7","Selatan Tenggara"
118550,"2025-04-11 03:53:00","0","23.804","0","100","0","151.7","Selatan Tenggara"
118551,"2025-04-11 03:54:00","0","23.748","0","100","0","151.7","Selatan Tenggara"
118552,"2025-04-11 03:55:00","0","23.804","0","100","0","151.7","Selatan Tenggara"
118553,"2025-04-11 03:56:00","0","23.873","0","100","0","151.2","Selatan Tenggara"
118554,"2025-04-11 03:57:00","0","23.886","0","100","0","151.2","Selatan Tenggara"
118555,"2025-04-11 03:58:00","0","23.788","0","100","0","151.2","Selatan Tenggara"
118556,"2025-04-11 03:59:00","0","23.9","0","100","0","151.2","Selatan Tenggara"
118557,"2025-04-11 04:00:00","0","23.873","0","100","0","151.2","Selatan Tenggara"
118558,"2025-04-11 04:04:00","0","23.86","0","100","0","151.7","Selatan Tenggara"
118559,"2025-04-11 04:05:00","0","23.919","0","100","0","151.7","Selatan Tenggara"
118560,"2025-04-11 04:06:00","0","23.86","0","100","0","151.7","Selatan Tenggara"
118561,"2025-04-11 04:07:00","0","23.86","0","100","0","151.7","Selatan Tenggara"
118562,"2025-04-11 04:08:00","0","23.774","0","100","0","151.2","Selatan Tenggara"
118563,"2025-04-11 04:09:00","0","23.873","0","100","0","151.2","Selatan Tenggara"
118564,"2025-04-11 04:10:00","0","23.83","0","100","0","151.7","Selatan Tenggara"
118565,"2025-04-11 04:11:00","0","23.804","0","100","0","151.2","Selatan Tenggara"
118566,"2025-04-11 04:12:00","0","23.804","0","100","0","151.2","Selatan Tenggara"
118567,"2025-04-11 04:13:00","0","23.761","0","100","0","151.2","Selatan Tenggara"
118568,"2025-04-11 04:14:00","0","23.873","0","100","0","151.2","Selatan Tenggara"
118569,"2025-04-11 04:15:00","0","23.945","0","100","0","151.2","Selatan Tenggara"
118570,"2025-04-11 04:16:00","0","23.86","0","100","0","151.2","Selatan Tenggara"
118571,"2025-04-11 04:17:00","0","23.932","0","100","0","151.2","Selatan Tenggara"
118572,"2025-04-11 04:18:00","0","23.804","0","100","0","151.2","Selatan Tenggara"
118573,"2025-04-11 04:19:00","0","23.817","0","100","0","151.7","Selatan Tenggara"
118574,"2025-04-11 04:20:00","0","23.932","0","100","0","152.2","Selatan Tenggara"
118575,"2025-04-11 04:21:00","0","23.988","0","100","0","190.2","Selatan"
118576,"2025-04-11 04:22:00","0","24.044","0","100","0","198","Selatan Barat Daya"
118577,"2025-04-11 04:23:00","0","23.9","0","100","0","242.2","Barat Barat Daya"
118578,"2025-04-11 04:24:00","0","24.015","0","100","0","172.8","Selatan"
118579,"2025-04-11 04:25:00","0","23.932","0","100","1.4","123.4","Timur Tenggara"
118580,"2025-04-11 04:26:00","0","23.932","0","100","0","129","Tenggara"
118581,"2025-04-11 04:27:00","0","24.031","0","100","0","130.6","Tenggara"
118582,"2025-04-11 04:28:00","0","24.087","0","100","1.4","230.4","Barat Daya"
118583,"2025-04-11 04:29:00","0","24.071","0","100","0","133.7","Tenggara"
118584,"2025-04-11 04:30:00","0","24.143","0","100","0","138.8","Tenggara"
118585,"2025-04-11 04:31:00","0","24.113","0","100","0","177.4","Selatan"
118586,"2025-04-11 04:32:00","0","24.127","0","100","0","234","Barat Daya"
118587,"2025-04-11 04:33:00","0","24.127","0","100","0","116.7","Timur Tenggara"
118588,"2025-04-11 04:34:00","0","23.975","0","100","0","187.7","Selatan"
118589,"2025-04-11 04:35:00","0","24.17","0","100","0","175.8","Selatan"
118590,"2025-04-11 04:36:00","0","24.015","0","100","0","206.7","Selatan Barat Daya"
118591,"2025-04-11 04:37:00","0","24.087","0","100","0","104.9","Timur Tenggara"
118592,"2025-04-11 04:38:00","0","24.087","0","100","1.2","239.1","Barat Barat Daya"
118593,"2025-04-11 04:39:00","0","24.044","0","100","2.2","316.8","Barat Laut"
118594,"2025-04-11 04:40:00","0","24.057","0","100","1.7","228.3","Barat Daya"
118595,"2025-04-11 04:41:00","0","24.015","0","100","0","205.2","Selatan Barat Daya"
118596,"2025-04-11 04:42:00","0","24.156","0","100","0","9.2","Utara"
118597,"2025-04-11 04:43:00","0","24.057","0","100","0","116.7","Timur Tenggara"
118598,"2025-04-11 04:44:00","0","23.959","0","100","1.2","114.6","Timur Tenggara"
118599,"2025-04-11 04:45:00","0","24.113","0","100","0","67.8","Timur Timur Laut"
118600,"2025-04-11 04:46:00","0","24.1","0","100","0","227.3","Barat Daya"
118601,"2025-04-11 04:47:00","0","23.959","0","100","2.6","241.7","Barat Barat Daya"
118602,"2025-04-11 04:48:00","0","23.932","0","100","0.8","166.1","Selatan Tenggara"
118603,"2025-04-11 04:49:00","0","23.873","0","100","0","204.6","Selatan Barat Daya"
118604,"2025-04-11 04:50:00","0","24.015","0","100","2.2","245.3","Barat Barat Daya"
118605,"2025-04-11 04:51:00","0","23.748","0","100","1","318.3","Barat Laut"
118606,"2025-04-11 04:52:00","0","23.9","0","100","0","158.4","Selatan Tenggara"
118607,"2025-04-11 04:53:00","0","23.817","0","100","0.8","259.2","Barat"
118608,"2025-04-11 04:54:00","0","23.774","0","100","1.2","228.8","Barat Daya"
118609,"2025-04-11 04:55:00","0","23.817","0","100","1","268.4","Barat"
118610,"2025-04-11 04:56:00","0","23.817","0","100","1.4","264.8","Barat"
118611,"2025-04-11 04:57:00","0","23.804","0","100","0.8","194.9","Selatan Barat Daya"
118612,"2025-04-11 04:58:00","0","23.705","0","100","1.7","196.9","Selatan Barat Daya"
118613,"2025-04-11 04:59:00","0","23.732","0","100","2.1","231.4","Barat Daya"
118614,"2025-04-11 05:00:00","0","23.676","0","100","1","235","Barat Daya"
118615,"2025-04-11 05:04:00","0","23.577","0","100","0","173.8","Selatan"
118616,"2025-04-11 05:05:00","0","23.662","0","100","0.8","157.3","Selatan Tenggara"
118617,"2025-04-11 05:06:00","0","23.692","0","100","0","183.6","Selatan"
118618,"2025-04-11 05:07:00","0","23.55","0","100","2.1","246.8","Barat Barat Daya"
118619,"2025-04-11 05:08:00","0","23.606","0","100","1","213.4","Selatan Barat Daya"
118620,"2025-04-11 05:09:00","0","23.577","0","100","0.8","149.6","Selatan Tenggara"
118621,"2025-04-11 05:10:00","0","23.662","0","100","0.8","234.5","Barat Daya"
118622,"2025-04-11 05:11:00","0","23.606","0","100","1.9","175.8","Selatan"
118623,"2025-04-11 05:12:00","0","23.521","0","100","1","119.8","Timur Tenggara"
118624,"2025-04-11 05:13:00","0.3","23.537","0","100","1.4","216.5","Barat Daya"
118625,"2025-04-11 05:14:00","0","23.507","0","100","0","168.6","Selatan Tenggara"
118626,"2025-04-11 05:15:00","0","23.438","0","100","0","201","Selatan Barat Daya"
118627,"2025-04-11 05:16:00","0","23.521","0","100","0","183","Selatan"
118628,"2025-04-11 05:17:00","0","23.465","0","100","0.8","202.1","Selatan Barat Daya"
118629,"2025-04-11 05:18:00","0.3","23.494","0","100","0","126.5","Tenggara"
118630,"2025-04-11 05:19:00","0.3","23.382","0","100","1","173.3","Selatan"
118631,"2025-04-11 05:20:00","0.6","23.408","0","100","1","263.3","Barat"
118632,"2025-04-11 05:21:00","0.6","23.336","0","100","1.4","184.1","Selatan"
118633,"2025-04-11 05:22:00","0.6","23.294","0","100","1.5","143.4","Tenggara"
118634,"2025-04-11 05:23:00","0.6","23.254","0","100","0","249.4","Barat Barat Daya"
118635,"2025-04-11 05:24:00","0.6","23.368","0","100","1","188.7","Selatan"
118636,"2025-04-11 05:25:00","0.9","23.323","0","100","1.5","272","Barat"
118637,"2025-04-11 05:26:00","0.3","23.168","0","100","0","166.6","Selatan Tenggara"
118638,"2025-04-11 05:27:00","0.6","23.382","0","100","0","231.9","Barat Daya"
118639,"2025-04-11 05:28:00","0.6","23.28","0","100","0.8","167.6","Selatan Tenggara"
118640,"2025-04-11 05:29:00","0.6","23.323","0","100","1","277.7","Barat"
118641,"2025-04-11 05:30:00","0.9","23.465","1","100","0","263.8","Barat"
118642,"2025-04-11 05:31:00","0.9","23.408","1","100","0","182","Selatan"
118643,"2025-04-11 05:32:00","0.9","23.382","1","100","0","175.8","Selatan"
118644,"2025-04-11 05:33:00","0.9","23.35","1","100","0","136.2","Tenggara"
118645,"2025-04-11 05:34:00","0.6","23.408","1","100","0","231.4","Barat Daya"
118646,"2025-04-11 05:35:00","0.6","23.35","1","100","0","136.8","Tenggara"
118647,"2025-04-11 05:36:00","0.6","23.382","1","100","0","299.3","Barat Barat Laut"
118648,"2025-04-11 05:37:00","0.6","23.408","1","100","0","242.7","Barat Barat Daya"
118649,"2025-04-11 05:38:00","0.6","23.28","1","100","1.4","196.4","Selatan Barat Daya"
118650,"2025-04-11 05:39:00","0.6","23.211","2","100","2.2","233.4","Barat Daya"
118651,"2025-04-11 05:40:00","0.6","23.238","2","100","2.6","263.3","Barat"
118652,"2025-04-11 05:41:00","0.3","23.211","2","100","1","320.4","Barat Laut"
118653,"2025-04-11 05:42:00","0.3","23.112","2","100","0","189.2","Selatan"
118654,"2025-04-11 05:43:00","0.3","23.155","2","100","0.8","185.6","Selatan"
118655,"2025-04-11 05:44:00","0.3","23.238","3","100","0","175.8","Selatan"
118656,"2025-04-11 05:45:00","0","23.182","3","100","0","208.8","Selatan Barat Daya"
118657,"2025-04-11 05:46:00","0.3","23.198","3","100","0","127","Tenggara"
118658,"2025-04-11 05:47:00","0.3","23.28","3","100","0","140.9","Tenggara"
118659,"2025-04-11 05:48:00","0.3","23.198","4","100","0.8","178.9","Selatan"
118660,"2025-04-11 05:49:00","0.3","23.254","4","100","0","142.9","Tenggara"
118661,"2025-04-11 05:50:00","0.3","23.254","4","100","0","162","Selatan Tenggara"
118662,"2025-04-11 05:51:00","0.3","23.182","5","100","0","201","Selatan Barat Daya"
118663,"2025-04-11 05:52:00","0","23.294","5","100","0","162.5","Selatan Tenggara"
118664,"2025-04-11 05:53:00","0","23.238","6","100","0","149.6","Selatan Tenggara"
118665,"2025-04-11 05:54:00","0.3","23.294","6","100","0","119.3","Timur Tenggara"
